Crime,Latitude,Longitude,Year,Neighborhood
OTHER PROPERTY,-122.3533668,47.61625122,2009,Belltown
BURGLARY,-122.2787043,47.53293421,2009,Brighton
CAR PROWL,-122.3847421,47.67127599,2009,Adams
OTHER PROPERTY,-122.3215998,47.52646149,2009,South Park
OTHER PROPERTY,-122.2784398,47.63803331,2009,Madison Park
PROPERTY DAMAGE,-122.3398236,47.61411132,2009,Belltown
WARRANT ARREST,-122.3057386,47.58773587,2009,North Beacon Hill
NARCOTICS,-122.3234439,47.60412808,2009,Yesler Terrace
THREATS,-122.3341832,47.60047831,2009,Pioneer Square
CAR PROWL,-122.3322515,47.60201216,2009,Pioneer Square
NARCOTICS,-122.3340387,47.60172211,2009,Pioneer Square
CAR PROWL,-122.2970745,47.63236792,2009,Montlake
VEHICLE THEFT,-122.3568017,47.66237217,2009,Fremont
ASSAULT,-122.3130624,47.66566826,2009,University District
PROSTITUTION,-122.3448961,47.71717447,2009,Haller Lake
BURGLARY,-122.3505859,47.52924174,2009,Highland Park
ASSAULT,-122.3327989,47.61183846,2009,Central Business District
BURGLARY,-122.3503317,47.65540685,2009,Fremont
PROPERTY DAMAGE,-122.3554093,47.62392488,2009,Lower Queen Anne
VIOLATION OF COURT ORDER,-122.3448961,47.71717447,2009,Haller Lake
TRAFFIC,-122.3235039,47.58610025,2009,Industrial District
BURGLARY,-122.3158524,47.6026843,2009,Minor
BIKE THEFT,-122.3415426,47.61278241,2009,Belltown
THREATS,-122.3361655,47.6160533,2009,Belltown
PROPERTY DAMAGE,-122.3268929,47.52647721,2009,South Park
FRAUD,-122.3415647,47.61631394,2009,Belltown
WARRANT ARREST,-122.3276692,47.59919353,2009,International District
BURGLARY,-122.3870127,47.55300094,2009,Fairmount Park
CAR PROWL,-122.4036319,47.6454735,2009,Briarcliff
CAR PROWL,-122.3633375,47.56381273,2009,North Delridge
DISTURBANCE,-122.3379049,47.58930876,2009,Industrial District
CAR PROWL,-122.3473327,47.66250104,2009,Fremont
WARRANT ARREST,-122.3237619,47.59667004,2009,International District
BURGLARY,-122.3313632,47.66083062,2009,Wallingford
PROPERTY DAMAGE,-122.359148,47.52233506,2009,South Delridge
CAR PROWL,-122.3362137,47.60132062,2009,Pioneer Square
SHOPLIFTING,-122.367312,47.52102758,2009,Roxhill
CAR PROWL,-122.3445627,47.61222186,2009,Belltown
VEHICLE THEFT,-122.3028586,47.61080549,2009,Minor
PROSTITUTION,-122.3448961,47.71717447,2009,Haller Lake
ASSAULT,-122.3276692,47.59919353,2009,International District
OTHER PROPERTY,-122.3207812,47.61407415,2009,First Hill
BURGLARY,-122.312756,47.68668273,2009,Roosevelt
PROSTITUTION,-122.3410815,47.6202993,2009,South Lake Union
ANIMAL COMPLAINT,-122.3181799,47.61642237,2009,Broadway
WARRANT ARREST,-122.3276692,47.59919353,2009,International District
BURGLARY,-122.3133828,47.58411952,2009,North Beacon Hill
DISTURBANCE,-122.330415,47.61919797,2009,South Lake Union
STOLEN PROPERTY,-122.3692649,47.5502273,2009,High Point
WARRANT ARREST,-122.3181689,47.6158384,2009,Broadway
STOLEN PROPERTY,-122.3201595,47.60169934,2009,Yesler Terrace
BURGLARY,-122.3317834,47.52366655,2009,South Park
PROPERTY DAMAGE,-122.3796891,47.56256466,2009,Fairmount Park
THREATS,-122.3361655,47.6160533,2009,Belltown
OTHER PROPERTY,-122.3834788,47.66945209,2009,Adams
DISTURBANCE,-122.3352605,47.6036254,2009,Central Business District
BURGLARY,-122.2867237,47.56704815,2009,Mount Baker
WARRANT ARREST,-122.3749025,47.66789051,2009,West Woodland
THREATS,-122.289922,47.56888116,2009,Mount Baker
CAR PROWL,-122.3727607,47.69971687,2009,Crown Hill
OTHER PROPERTY,-122.3113905,47.62008793,2009,Stevens
OTHER PROPERTY,-122.2925238,47.5734353,2009,Mount Baker
FORGERY,-122.3454439,47.61508874,2009,Belltown
ROBBERY,-122.2687643,47.52189973,2009,Dunlap
CAR PROWL,-122.3339,47.60171916,2009,Pioneer Square
CAR PROWL,-122.3487471,47.61469504,2009,Belltown
ROBBERY,-122.3269737,47.60462361,2009,Yesler Terrace
VEHICLE THEFT,-122.3119038,47.67191829,2009,Ravenna
ASSAULT,-122.3375959,47.61120708,2009,Central Business District
CAR PROWL,-122.3384272,47.60377894,2009,Central Business District
PROPERTY DAMAGE,-122.3929316,47.55755394,2009,Seaview
CAR PROWL,-122.388708,47.54386707,2009,Gatewood
BURGLARY,-122.392708,47.5306574,2009,Fauntleroy
DUI,-122.3248288,47.67902581,2009,Green Lake
PROPERTY DAMAGE,-122.2989075,47.60347845,2009,Mann
STOLEN PROPERTY,-122.2808243,47.63574203,2009,Madison Park
PROPERTY DAMAGE,-122.3326533,47.7086545,2009,Haller Lake
THREATS,-122.3330404,47.60455382,2009,Central Business District
CAR PROWL,-122.3447721,47.61117231,2009,Pike-Market
STOLEN PROPERTY,-122.3569193,47.63898918,2009,East Queen Anne
BURGLARY,-122.3719421,47.51488274,2009,Arbor Heights
THREATS,-122.3268196,47.61408829,2009,First Hill
STOLEN PROPERTY,-122.3208502,47.65670624,2009,University District
CAR PROWL,-122.3275509,47.61197566,2009,First Hill
PROPERTY DAMAGE,-122.3032457,47.60801002,2009,Minor
OTHER PROPERTY,-122.3325973,47.61329593,2009,Central Business District
OTHER PROPERTY,-122.3364821,47.61167149,2009,Central Business District
WARRANT ARREST,-122.3037312,47.60462766,2009,Minor
WARRANT ARREST,-122.2995916,47.62116948,2009,Mann
WARRANT ARREST,-122.3185952,47.58508411,2009,North Beacon Hill
EMBEZZLE,-122.3749015,47.66866614,2009,West Woodland
CAR PROWL,-122.2979121,47.68304738,2009,Wedgwood
SHOPLIFTING,-122.288011,47.56345666,2009,Columbia City
OTHER PROPERTY,-122.3550936,47.5237881,2009,South Delridge
CAR PROWL,-122.3462958,47.62090268,2009,South Lake Union
WARRANT ARREST,-122.3250587,47.59835309,2009,International District
OTHER PROPERTY,-122.3495585,47.62091455,2009,Lower Queen Anne
CAR PROWL,-122.294063,47.67668862,2009,Ravenna
ASSAULT,-122.3428217,47.6100189,2009,Pike-Market
SHOPLIFTING,-122.2984111,47.66332336,2009,Ravenna
WARRANT ARREST,-122.3345243,47.70233163,2009,North College Park
PROPERTY DAMAGE,-122.3256944,47.60910568,2009,First Hill
OTHER PROPERTY,-122.3189573,47.69675311,2009,Maple Leaf
DISTURBANCE,-122.3450035,47.6136555,2009,Belltown
CAR PROWL,-122.3269745,47.68592294,2009,Green Lake
VEHICLE THEFT,-122.3301883,47.52655428,2009,South Park
BURGLARY,-122.3620179,47.6951468,2009,Greenwood
PROPERTY DAMAGE,-122.3377862,47.60306078,2009,Central Business District
OTHER PROPERTY,-122.325979,47.70960047,2009,Pinehurst
FRAUD,-122.3041683,47.6916483,2009,Wedgwood
SHOPLIFTING,-122.3768028,47.68966674,2009,Whittier Heights
BURGLARY,-122.3044339,47.71299708,2009,Victory Heights
WARRANT ARREST,-122.3389027,47.60928409,2009,Central Business District
CAR PROWL,-122.3390924,47.60448854,2009,Central Business District
FRAUD,-122.2389699,47.51050833,2009,Rainier Beach
CAR PROWL,-122.275947,47.55338654,2009,Columbia City
CAR PROWL,-122.313694,47.61411447,2009,Minor
FRAUD,-122.334195,47.59135395,2009,Industrial District
CAR PROWL,-122.3396233,47.62717169,2009,South Lake Union
CAR PROWL,-122.334665,47.60968558,2009,Central Business District
ANIMAL COMPLAINT,-122.3246521,47.60460902,2009,Yesler Terrace
OTHER PROPERTY,-122.3606519,47.68510528,2009,Greenwood
BURGLARY,-122.3887368,47.53676699,2009,Fauntleroy
OBSTRUCT,-122.2978611,47.60215857,2009,Mann
CAR PROWL,-122.2985917,47.64242236,2009,Montlake
FRAUD,-122.3500219,47.61218784,2009,Belltown
CAR PROWL,-122.3268718,47.67155917,2009,Wallingford
OTHER PROPERTY,-122.3509929,47.72322285,2009,Bitter Lake
CAR PROWL,-122.3250674,47.59667486,2009,International District
ROBBERY,-122.3132504,47.66053399,2009,University District
BURGLARY,-122.313088,47.66399626,2009,University District
OTHER PROPERTY,-122.3167806,47.60588517,2009,Minor
NARCOTICS,-122.343703,47.61288656,2009,Belltown
CAR PROWL,-122.3248747,47.68245283,2009,Green Lake
CAR PROWL,-122.3517104,47.52922268,2009,Highland Park
FRAUD,-122.3696879,47.66438558,2009,West Woodland
SHOPLIFTING,-122.3872027,47.58118761,2009,North Admiral
PROPERTY DAMAGE,-122.3585816,47.62872111,2009,Lower Queen Anne
OTHER PROPERTY,-122.2701547,47.53644387,2009,Brighton
PROPERTY DAMAGE,-122.3479861,47.52007057,2009,Highland Park
SHOPLIFTING,-122.3373387,47.60925298,2009,Central Business District
OTHER PROPERTY,-122.3250019,47.69915362,2009,Maple Leaf
PROPERTY DAMAGE,-122.2831144,47.70469148,2009,Matthews Beach
CAR PROWL,-122.4018024,47.68924173,2009,Sunset Hill
ANIMAL COMPLAINT,-122.2899549,47.56976764,2009,Mount Baker
CAR PROWL,-122.3754855,47.51837,2009,Roxhill
DISTURBANCE,-122.4190318,47.57595612,2009,Alki
VEHICLE THEFT,-122.3568847,47.72142651,2009,Broadview
FRAUD,-122.3543658,47.67421771,2009,Phinney Ridge
VEHICLE THEFT,-122.3162865,47.66900067,2009,University District
CAR PROWL,-122.386804,47.56021562,2009,Genesee
CAR PROWL,-122.3543699,47.67386416,2009,Phinney Ridge
WARRANT ARREST,-122.3443545,47.61327001,2009,Belltown
WARRANT ARREST,-122.3333676,47.60490966,2009,Central Business District
FRAUD,-122.3871696,47.54758718,2006,Seaview
OTHER PROPERTY,-122.3384605,47.62145766,2009,South Lake Union
DUI,-122.2699869,47.53314343,2009,Brighton
WARRANT ARREST,-122.2937511,47.53891249,2009,South Beacon Hill
CAR PROWL,-122.3768044,47.6915193,2009,Crown Hill
OTHER PROPERTY,-122.331689,47.61230297,2009,Central Business District
CAR PROWL,-122.3409334,47.61828693,2009,Belltown
STOLEN PROPERTY,-122.3735723,47.67561431,2009,West Woodland
TRESPASS,-122.3633765,47.6987691,2009,Greenwood
CAR PROWL,-122.3539565,47.68031357,2009,Phinney Ridge
THREATS,-122.3411024,47.61134854,2009,Pike-Market
VIOLATION OF COURT ORDER,-122.354869,47.64848367,2009,North Queen Anne
ASSAULT,-122.3393581,47.60978173,2009,Central Business District
COUNTERFEIT,-122.3234266,47.61579734,2009,Broadway
CAR PROWL,-122.3548306,47.54925839,2009,Riverview
NARCOTICS,-122.2975567,47.54092503,2009,Mid-Beacon Hill
PROPERTY DAMAGE,-122.3246808,47.63750684,2009,Eastlake
WARRANT ARREST,-122.3460718,47.611942,2009,Belltown
CAR PROWL,-122.2846289,47.55704168,2009,Columbia City
TRAFFIC,-122.3161229,47.5556289,2009,Mid-Beacon Hill
FRAUD,-122.3539716,47.66323661,2009,Fremont
OTHER PROPERTY,-122.3573625,47.62458528,2009,Lower Queen Anne
OTHER PROPERTY,-122.3800261,47.69150998,2009,Crown Hill
OTHER PROPERTY,-122.3463082,47.61442097,2009,Belltown
ASSAULT,-122.3131157,47.66218058,2009,University District
NARCOTICS,-122.3016639,47.58295413,2009,North Beacon Hill
OTHER PROPERTY,-122.3347175,47.61309799,2009,Central Business District
NARCOTICS,-122.2937009,47.72916958,2009,Olympic Hills
PROSTITUTION,-122.3423817,47.62088884,2009,South Lake Union
SHOPLIFTING,-122.3380477,47.61170568,2009,Central Business District
OTHER PROPERTY,-122.281746,47.56517512,2009,Mount Baker
CAR PROWL,-122.3693886,47.69606406,2009,Crown Hill
WARRANT ARREST,-122.2644939,47.68292676,2009,View Ridge
OTHER PROPERTY,-122.3673914,47.67526712,2009,West Woodland
CAR PROWL,-122.3259787,47.57664971,2009,Industrial District
BURGLARY,-122.401602,47.66860715,2008,Sunset Hill
ASSAULT,-122.3750698,47.54563407,2009,High Point
ROBBERY,-122.3373387,47.60925298,2009,Central Business District
CAR PROWL,-122.3459829,47.65175006,2009,Fremont
FRAUD,-122.3380477,47.61170568,2008,Central Business District
SHOPLIFTING,-122.3768044,47.6915193,2009,Crown Hill
BURGLARY,-122.3206936,47.66630973,2008,University District
DISTURBANCE,-122.3415426,47.61278241,2008,Belltown
BURGLARY,-122.3173956,47.66568689,2008,University District
BURGLARY,-122.3461869,47.5328576,2008,Highland Park
TRESPASS,-122.3373387,47.60925298,2008,Central Business District
OTHER PROPERTY,-122.334976,47.60241535,2008,Pioneer Square
FRAUD,-122.3130342,47.66749153,2008,University District
LIQUOR VIOLATION,-122.3611859,47.53726586,2008,South Delridge
CAR PROWL,-122.343076,47.63713887,2008,Westlake
CAR PROWL,-122.3202504,47.66131588,2008,University District
VEHICLE THEFT,-122.3721964,47.637621,2008,West Queen Anne
BURGLARY,-122.2822418,47.68789283,2008,Wedgwood
CAR PROWL,-122.2699871,47.52330676,2008,Dunlap
BURGLARY,-122.334803,47.71592914,2008,Haller Lake
OTHER PROPERTY,-122.3356637,47.61394174,2008,Belltown
PROPERTY DAMAGE,-122.3011863,47.55301347,2008,Mid-Beacon Hill
OTHER PROPERTY,-122.3834937,47.66783018,2008,Adams
BURGLARY,-122.3373204,47.61132124,2008,Central Business District
NARCOTICS,-122.2880515,47.55123428,2008,Columbia City
WARRANT ARREST,-122.2909051,47.72646498,2008,Cedar Park
OTHER PROPERTY,-122.33972,47.65858687,2008,Wallingford
CAR PROWL,-122.3234964,47.66133603,2008,Wallingford
WARRANT ARREST,-122.2622433,47.55654856,2008,Seward Park
FRAUD,-122.313149,47.66053224,2008,University District
ASSAULT,-122.3221426,47.60269897,2008,Yesler Terrace
ANIMAL COMPLAINT,-122.2687643,47.52189973,2008,Dunlap
WARRANT ARREST,-122.3302675,47.60087586,2008,Pioneer Square
WARRANT ARREST,-122.3393581,47.60978173,2008,Central Business District
VEHICLE THEFT,-122.3775463,47.6723614,2008,Adams
WEAPON,-122.3154338,47.61155822,2008,Minor
OTHER PROPERTY,-122.337793,47.60974846,2008,Central Business District
VEHICLE THEFT,-122.3519729,47.69058519,2008,Greenwood
BURGLARY,-122.3072045,47.66395556,2008,University District
BURGLARY,-122.2812983,47.52364412,2008,South Beacon Hill
VEHICLE THEFT,-122.3574643,47.53456401,2008,South Delridge
CAR PROWL,-122.339734,47.6253934,2008,South Lake Union
OTHER PROPERTY,-122.2958333,47.62371594,2008,Harrison/Denny-Blaine
ROBBERY,-122.2910156,47.56076309,2008,Columbia City
OTHER PROPERTY,-122.361944,47.62329577,2008,Lower Queen Anne
BURGLARY,-122.3267959,47.61578,2008,Broadway
OTHER PROPERTY,-122.3463082,47.61442097,2008,Belltown
WEAPON,-122.3347175,47.61309799,2008,Central Business District
STOLEN PROPERTY,-122.3868564,47.55841117,2008,Seaview
SHOPLIFTING,-122.3122112,47.57929088,2008,North Beacon Hill
NARCOTICS,-122.3473715,47.61271167,2008,Belltown
ASSAULT,-122.3376419,47.60706704,2008,Central Business District
OTHER PROPERTY,-122.39793,47.66005477,2008,Lawton Park
BURGLARY,-122.3560086,47.54583618,2008,Riverview
WARRANT ARREST,-122.2823449,47.53704403,2008,Holly Park
LOST PROPERTY,-122.3361655,47.6160533,2004,Belltown
OTHER PROPERTY,-122.3539504,47.68180475,2008,Phinney Ridge
WARRANT ARREST,-122.3037981,47.64343029,2008,Montlake
OTHER PROPERTY,-122.3738776,47.63768018,2008,West Queen Anne
CAR PROWL,-122.3324647,47.62748318,2008,South Lake Union
OTHER PROPERTY,-122.3415426,47.61278241,2008,Belltown
BURGLARY,-122.3139567,47.61400479,2008,Minor
CAR PROWL,-122.3324647,47.62748318,2008,South Lake Union
WARRANT ARREST,-122.3398114,47.61027839,2008,Central Business District
OTHER PROPERTY,-122.3796793,47.50463809,2008,Arbor Heights
BURGLARY,-122.3242707,47.67912263,2008,Green Lake
SHOPLIFTING,-122.3312087,47.617225,2008,Belltown
WARRANT ARREST,-122.3244128,47.59667327,2008,International District
CAR PROWL,-122.3019073,47.55054788,2008,Mid-Beacon Hill
CAR PROWL,-122.2930796,47.64105752,2008,Madison Park
BURGLARY,-122.2963473,47.72199624,2008,Olympic Hills
TRESPASS,-122.328861,47.60334108,2008,Pioneer Square
CAR PROWL,-122.3167817,47.60805832,2008,First Hill
VEHICLE THEFT,-122.3193419,47.6758455,2008,Roosevelt
FRAUD,-122.3190312,47.60794735,2008,First Hill
BURGLARY,-122.3336927,47.60526722,2008,Central Business District
STOLEN PROPERTY,-122.3401282,47.61062346,2002,Pike-Market
FRAUD,-122.289922,47.56888116,2008,Mount Baker
FRAUD,-122.3839286,47.66867759,2008,Adams
PROPERTY DAMAGE,-122.3033211,47.57958469,2008,North Beacon Hill
BURGLARY,-122.3709322,47.57431,2008,Industrial District
ASSAULT,-122.3567091,47.62458341,2008,Lower Queen Anne
BURGLARY,-122.3882175,47.63806281,2008,Southeast Magnolia
CAR PROWL,-122.3143828,47.65758841,2008,University District
PROPERTY DAMAGE,-122.301494,47.69193146,2008,Wedgwood
ASSAULT,-122.3402666,47.6086827,2008,Pike-Market
ASSAULT,-122.3246152,47.7086028,2008,Pinehurst
ASSAULT,-122.3373204,47.61132124,2008,Central Business District
BURGLARY,-122.3251336,47.65957993,2008,Wallingford
FRAUD,-122.3867965,47.59514819,2008,Alki
TRESPASS,-122.3241952,47.60578655,2008,First Hill
ROBBERY,-122.3148158,47.57305591,2008,North Beacon Hill
SHOPLIFTING,-122.3246152,47.7086028,2008,Pinehurst
PROPERTY DAMAGE,-122.3543621,47.67456896,2008,Phinney Ridge
VEHICLE THEFT,-122.3606534,47.68364211,2008,Greenwood
BURGLARY,-122.2794982,47.52786899,2008,Dunlap
OTHER PROPERTY,-122.3929665,47.67784557,2008,Loyal Heights
CAR PROWL,-122.3398114,47.61027839,2008,Central Business District
DISTURBANCE,-122.3743748,47.51518113,2008,Arbor Heights
WARRANT ARREST,-122.3189486,47.61155463,2008,First Hill
TRESPASS,-122.3276729,47.59793629,2008,International District
BURGLARY,-122.3295808,47.54925505,2008,Georgetown
PROPERTY DAMAGE,-122.3571541,47.54472315,2008,Riverview
STOLEN PROPERTY,-122.348925,47.61857537,2008,South Lake Union
HARBOR CALLS,-122.2968344,47.61412269,2008,Mann
BIKE THEFT,-122.3768044,47.6915193,2008,Crown Hill
CAR PROWL,-122.3757169,47.68047949,2008,Whittier Heights
PROPERTY DAMAGE,-122.3370129,47.61362227,2008,Belltown
ASSAULT,-122.3398114,47.61027839,2008,Central Business District
TRESPASS,-122.3383483,47.60951744,2008,Central Business District
WARRANT ARREST,-122.3130624,47.66566826,2008,University District
DISTURBANCE,-122.367312,47.52102758,2008,Roxhill
OTHER PROPERTY,-122.3130744,47.66490153,2008,University District
OTHER PROPERTY,-122.3342121,47.54937815,2008,Georgetown
LOITERING,-122.334195,47.59135395,2008,Industrial District
SHOPLIFTING,-122.3349184,47.61163943,2008,Central Business District
NARCOTICS,-122.270582,47.53827588,2008,Brighton
NARCOTICS,-122.3361655,47.6160533,2008,Belltown
OTHER PROPERTY,-122.4028949,47.5658359,2008,Alki
CAR PROWL,-122.3338081,47.61210339,2008,Central Business District
BURGLARY,-122.3290568,47.58719857,2008,Industrial District
CAR PROWL,-122.3375053,47.70413405,2008,North College Park
CAR PROWL,-122.4015323,47.56584515,2008,Alki
PROPERTY DAMAGE,-122.2721859,47.54158416,2008,Brighton
VEHICLE THEFT,-122.3022238,47.59602367,2008,Atlantic
OTHER PROPERTY,-122.3146446,47.62368428,2008,Broadway
FRAUD,-122.3622346,47.64366456,2008,North Queen Anne
WARRANT ARREST,-122.3208265,47.6169873,2008,Broadway
CAR PROWL,-122.3341961,47.5882273,2008,Industrial District
BURGLARY,-122.2936747,47.60567507,2008,Leschi
BURGLARY,-122.3254547,47.67475338,2008,Green Lake
CAR PROWL,-122.3059072,47.73303849,2008,Olympic Hills
OTHER PROPERTY,-122.3311241,47.60171757,2008,Pioneer Square
PROPERTY DAMAGE,-122.3195608,47.66222203,2008,University District
BURGLARY,-122.3325451,47.71711313,2008,Haller Lake
CAR PROWL,-122.3325182,47.60230498,2008,Pioneer Square
WARRANT ARREST,-122.3335291,47.60088239,2008,Pioneer Square
BURGLARY,-122.2494523,47.50638074,2008,Rainier View
WARRANT ARREST,-122.3244026,47.59918968,2008,International District
CAR PROWL,-122.3386559,47.60565693,2008,Central Business District
SHOPLIFTING,-122.2978364,47.57793795,2008,North Beacon Hill
OTHER PROPERTY,-122.2936542,47.54350723,2008,Holly Park
TRAFFIC,-122.3500254,47.66021474,2008,Fremont
NARCOTICS,-122.32075,47.60634078,2008,Yesler Terrace
CAR PROWL,-122.3102781,47.59748648,2008,Atlantic
CAR PROWL,-122.3650917,47.66503043,2008,West Woodland
THREATS,-122.3348537,47.60088454,2008,Pioneer Square
ASSAULT,-122.2989914,47.71655018,2008,Victory Heights
PROPERTY DAMAGE,-122.3629537,47.55448302,2008,North Delridge
PROPERTY DAMAGE,-122.3131157,47.66218058,2008,University District
PROSTITUTION,-122.3410541,47.62321795,2008,South Lake Union
CAR PROWL,-122.3379942,47.60829254,2008,Central Business District
ASSAULT,-122.3207492,47.60571969,2008,Yesler Terrace
PROPERTY DAMAGE,-122.2930573,47.67850647,2008,Ravenna
CAR PROWL,-122.3302227,47.60819762,2008,First Hill
ASSAULT,-122.3391205,47.61120104,2008,Central Business District
PROPERTY DAMAGE,-122.2685101,47.52842219,2008,Dunlap
NARCOTICS,-122.323762,47.59667278,2008,International District
LOST PROPERTY,-122.3604553,47.52918117,2008,South Delridge
OTHER PROPERTY,-122.3227875,47.61180146,2008,First Hill
VEHICLE THEFT,-122.3983106,47.68582471,2008,Sunset Hill
BURGLARY,-122.3767833,47.6841481,2008,Loyal Heights
PROPERTY DAMAGE,-122.3143001,47.54770755,2008,Mid-Beacon Hill
OTHER PROPERTY,-122.263429,47.54850358,2008,Seward Park
NARCOTICS,-122.3027121,47.61294065,2008,Minor
FRAUD,-122.3430365,47.68403482,2008,Green Lake
BIKE THEFT,-122.3276652,47.59919632,2008,International District
FRAUD,-122.3505655,47.53297349,2008,Highland Park
BURGLARY,-122.3378293,47.55497595,2008,Industrial District
CAR PROWL,-122.3441362,47.66429126,2008,Wallingford
OTHER PROPERTY,-122.3876317,47.66749268,2008,Adams
ASSAULT,-122.3270173,47.59835485,2008,International District
DISTURBANCE,-122.287025,47.56074838,2008,Columbia City
CAR PROWL,-122.2892284,47.66309611,2008,Bryant
CAR PROWL,-122.2978906,47.54857455,2008,Mid-Beacon Hill
SHOPLIFTING,-122.3383483,47.60951744,2008,Central Business District
FALSE REPORT,-122.3255523,47.61704062,2008,Broadway
TRAFFIC,-122.3553114,47.69150678,2008,Greenwood
VEHICLE THEFT,-122.2924031,47.73284787,2008,Olympic Hills
VEHICLE THEFT,-122.3554547,47.705084,2008,Bitter Lake
WARRANT ARREST,-122.3473295,47.65719937,2008,Fremont
LOST PROPERTY,-122.407524,47.58026969,2008,Alki
BIKE THEFT,-122.3495702,47.6436866,2008,East Queen Anne
VEHICLE THEFT,-122.2759064,47.5333895,2008,Brighton
ROBBERY,-122.355539,47.71960185,2008,Bitter Lake
ROBBERY,-122.3222415,47.53963322,2008,Georgetown
WARRANT ARREST,-122.3493274,47.61679885,2008,Belltown
WARRANT ARREST,-122.3244959,47.61704694,2008,Broadway
FRAUD,-122.2753409,47.53734578,2008,Brighton
FRAUD,-122.3190497,47.7012969,2008,Maple Leaf
BURGLARY,-122.3364793,47.62454525,2008,South Lake Union
FRAUD,-122.35814,47.52067758,2008,South Delridge
WARRANT ARREST,-122.3788829,47.67053925,2008,Adams
PICKPOCKET,-122.3341903,47.59829056,2008,Pioneer Square
WARRANT ARREST,-122.317865,47.70938791,2008,Pinehurst
WARRANT ARREST,-122.3402422,47.61201358,2008,Belltown
DUI,-122.3445262,47.69092489,2008,North College Park
VEHICLE THEFT,-122.3348178,47.61236845,2008,Central Business District
DISPUTE,-122.3162461,47.52644473,2008,South Park
PROPERTY DAMAGE,-122.312094,47.58199307,2008,North Beacon Hill
FRAUD,-122.3223638,47.61049854,2008,First Hill
COUNTERFEIT,-122.3149607,47.52346714,2008,South Park
WARRANT ARREST,-122.3936037,47.55755865,2008,Seaview
VEHICLE THEFT,-122.3446929,47.70505171,2008,Haller Lake
CAR PROWL,-122.3404148,47.60591059,2008,Central Business District
PROPERTY DAMAGE,-122.3768346,47.56106799,2008,Fairmount Park
PROPERTY DAMAGE,-122.3098406,47.71485949,2008,Victory Heights
CAR PROWL,-122.32916,47.62370283,2008,South Lake Union
OTHER PROPERTY,-122.3428432,47.61355147,2008,Belltown
OTHER PROPERTY,-122.3583032,47.63534938,2008,West Queen Anne
SHOPLIFTING,-122.3380477,47.61170568,2008,Central Business District
PROPERTY DAMAGE,-122.3203097,47.61295317,2008,First Hill
THREATS,-122.3696925,47.66146818,2008,West Woodland
FRAUD,-122.3094969,47.61586255,2008,Stevens
THREATS,-122.3222758,47.67951776,2008,Green Lake
PROPERTY DAMAGE,-122.3243862,47.55021521,2008,Georgetown
PROPERTY DAMAGE,-122.3404677,47.6093176,2008,Pike-Market
SHOPLIFTING,-122.3016853,47.59928482,2008,Atlantic
CAR PROWL,-122.3114503,47.61702956,2008,Stevens
ROBBERY,-122.3855544,47.5701863,2008,North Admiral
NARCOTICS,-122.3194474,47.6140861,2008,Broadway
VIOLATION OF COURT ORDER,-122.3330981,47.60965504,2008,Central Business District
WARRANT ARREST,-122.3319936,47.60844302,2008,Central Business District
THREATS,-122.3719237,47.6549493,2008,North Queen Anne
OTHER PROPERTY,-122.3017173,47.60166611,2008,Atlantic
WARRANT ARREST,-122.3410757,47.62088421,2008,South Lake Union
CAR PROWL,-122.2957066,47.71484441,2008,Meadowbrook
STOLEN PROPERTY,-122.3375919,47.61120713,2008,Central Business District
PROPERTY DAMAGE,-122.3539429,47.65212542,2008,Fremont
WARRANT ARREST,-122.3389027,47.60928409,2008,Central Business District
PURSE SNATCH,-122.3341832,47.60047831,2008,Pioneer Square
OTHER PROPERTY,-122.2763303,47.55042086,2006,Columbia City
BURGLARY,-122.2753537,47.5393444,2008,Brighton
FRAUD,-122.30698,47.55909964,2008,Mid-Beacon Hill
FRAUD,-122.3494391,47.71686412,2008,Bitter Lake
WARRANT ARREST,-122.3368845,47.6087569,2008,Central Business District
SHOPLIFTING,-122.3612977,47.5360414,2008,South Delridge
VIOLATION OF COURT ORDER,-122.3555622,47.73007148,2008,Bitter Lake
BURGLARY,-122.356028,47.62806711,2008,Lower Queen Anne
SHOPLIFTING,-122.3276807,47.59665538,2008,International District
OTHER PROPERTY,-122.3131878,47.65905498,2008,University District
WARRANT ARREST,-122.3428796,47.60981274,2008,Pike-Market
BURGLARY,-122.3510459,47.61546949,2008,Belltown
VEHICLE THEFT,-122.2933535,47.59329689,2008,Leschi
BURGLARY,-122.3323539,47.66882122,2008,Wallingford
DISTURBANCE,-122.3234439,47.60412808,2008,Yesler Terrace
NARCOTICS,-122.3020554,47.55103225,2008,Mid-Beacon Hill
BURGLARY,-122.3416065,47.51819357,2008,Highland Park
WARRANT ARREST,-122.312733,47.61909217,2008,Stevens
OTHER PROPERTY,-122.3781857,47.64846568,2008,Interbay
CAR PROWL,-122.3260155,47.71092446,2008,Pinehurst
THREATS,-122.3221583,47.61697842,2008,Broadway
VEHICLE THEFT,-122.3627298,47.70139123,2008,Greenwood
VEHICLE THEFT,-122.3322884,47.61727724,2008,Belltown
OTHER PROPERTY,-122.3462915,47.62173083,2008,South Lake Union
OTHER PROPERTY,-122.3296801,47.59919726,2008,Pioneer Square
STOLEN PROPERTY,-122.2984111,47.66332336,2008,Ravenna
FRAUD,-122.3618511,47.67161397,2008,West Woodland
EMBEZZLE,-122.3867714,47.56562936,2007,Genesee
ROBBERY,-122.2699851,47.52617215,2008,Dunlap
